datetime,Media_volumen_intensity_Education,Media_Volume_intensity_Enterprise,Media_Volume_intensity_Financial_inclusion,Media_Volume_intensity_Health_Service,Media_Volume_intensity_Inclusive_Growth,Media_Volume_intensity_Social_inclusion,Media_average_tone_Education,Media_Average_tone_Enterprise_Development,Media_Average_tone_Financial_Inclusion,Media_Average_tone_Health_Service,Media_Average_tone_Inclusive_Growth,Media_Average_tone_Social_inclusion
2017-01-31 00:00:00+00:00,0.0021368421052631,0.0003736842105263,0.0003999999999999,0.0326631578947368,0.0015263157894736,0.0165263157894736,-4.047778947368421,3.6720947368421055,0.9550052631578948,-3.134963157894737,0.7927315789473685,0.280136842105263
2017-02-28 00:00:00+00:00,0.0020947368421052,0.0005368421052631,0.0003,0.0292157894736842,0.0009894736842105,0.0137473684210526,-4.251689473684211,4.221805263157894,3.4189210526315783,-3.644742105263157,3.0665894736842105,0.6697368421052629
2017-03-31 00:00:00+00:00,0.0027894736842105,0.0006315789473684,0.0004947368421052,0.0375157894736842,0.0013842105263157,0.0195368421052631,-9.263563157894737,5.326442105263157,5.087336842105263,-10.66312105263158,7.07671052631579,3.958305263157895
2017-04-30 00:00:00+00:00,0.0024105263157894,0.0005473684210526,0.0005421052631578,0.0330105263157894,0.0016894736842105,0.0174210526315789,-1.9400105263157887,3.8830578947368415,3.712236842105263,-4.871815789473684,2.563178947368421,2.432684210526316
2017-05-31 00:00:00+00:00,0.0021105263157894,0.0007052631578947,0.0005631578947368,0.0517105263157894,0.0077105263157894,0.0188157894736842,-2.871252631578947,4.308063157894737,0.5675631578947369,-22.22317894736842,1.172721052631579,5.180226315789474
2017-06-30 00:00:00+00:00,0.0030842105263157,0.0008684210526315,0.0004526315789473,0.0395421052631578,0.0013421052631578,0.0186473684210526,-3.768931578947369,3.2247789473684207,3.4594473684210527,-13.18692105263158,7.629805263157894,3.728142105263158
2017-07-31 00:00:00+00:00,0.002657894736842,0.0007526315789473,0.0008157894736842,0.0358052631578947,0.0017315789473684,0.0161157894736842,-1.6578736842105264,3.335473684210528,5.422105263157895,-6.504005263157895,2.446694736842105,1.6342631578947369
2017-08-31 00:00:00+00:00,0.0019578947368421,0.0006736842105263,0.0004052631578947,0.0296736842105263,0.0006368421052631,0.0112736842105263,-1.6355736842105262,3.119878947368421,0.6686315789473685,-9.5191,2.396484210526316,-0.3493157894736837
2017-09-30 00:00:00+00:00,0.0030473684210526,0.0007947368421052,0.0006421052631578,0.0349684210526315,0.0012052631578947,0.0176473684210526,-3.402652631578948,2.710147368421053,5.2153,-9.16814210526316,5.702473684210527,4.706105263157896
2017-10-31 00:00:00+00:00,0.0027526315789473,0.0008368421052631,0.0007263157894736,0.0349473684210526,0.0019578947368421,0.0177894736842105,-4.337084210526316,3.511163157894737,5.981531578947368,-10.077763157894736,6.875173684210526,5.822773684210525
2017-11-30 00:00:00+00:00,0.0033263157894736,0.0011052631578947,0.0006368421052631,0.0351,0.0023210526315789,0.020957894736842,-2.844315789473684,6.495768421052631,5.079763157894737,-7.083710526315789,4.424552631578947,1.4851473684210523
2017-12-31 00:00:00+00:00,0.0027947368421052,0.0014421052631578,0.0007315789473684,0.0336210526315789,0.001378947368421,0.017657894736842,-2.5643894736842103,4.689621052631579,2.5174684210526315,-3.9492368421052633,5.388184210526316,6.916763157894738
2018-01-31 00:00:00+00:00,0.0022263157894736,0.0009157894736842,0.0005210526315789,0.0353842105263157,0.0014263157894736,0.0164526315789473,-3.825436842105263,4.416131578947369,3.111615789473684,-11.878357894736844,1.2840684210526314,1.9019263157894728
2018-02-28 00:00:00+00:00,0.0028157894736842,0.0007421052631578,0.0006105263157894,0.0375999999999999,0.0009263157894736,0.0159052631578947,-2.538789473684211,3.348568421052631,3.910847368421052,-5.338199999999999,1.4157684210526318,4.534042105263158
2018-03-31 00:00:00+00:00,0.0033052631578947,0.0011,0.0008842105263157,0.0377,0.0011736842105263,0.0176526315789473,-2.5609578947368417,4.236763157894738,5.531931578947369,-6.986605263157895,4.091215789473685,5.8678
2018-04-30 00:00:00+00:00,0.0026894736842105,0.0008210526315789,0.0005105263157894,0.0338842105263157,0.0017105263157894,0.0173421052631578,-1.468321052631579,3.08508947368421,2.887115789473684,-7.674426315789475,5.368957894736842,4.090889473684211
2018-05-31 00:00:00+00:00,0.0025631578947368,0.0005105263157894,0.0006684210526315,0.0392421052631578,0.0015999999999999,0.0206684210526315,-2.1816473684210527,2.4895894736842106,2.7389631578947373,-7.333015789473683,4.8688473684210525,6.2418000000000005
2018-06-30 00:00:00+00:00,0.0037684210526315,0.0006210526315789,0.0007157894736842,0.0379210526315789,0.0023894736842105,0.0237947368421052,-1.2387842105263158,4.713431578947369,4.620621052631579,0.0558263157894737,3.795042105263158,4.64972105263158
2018-07-31 00:00:00+00:00,0.0021210526315789,0.0004157894736842,0.0006157894736842,0.0360473684210526,0.0016263157894736,0.0163052631578947,-4.778778947368421,2.486047368421053,3.961515789473685,-6.669536842105264,4.128557894736842,2.6540263157894737
2018-08-31 00:00:00+00:00,0.0035315789473684,0.0003105263157894,0.000478947368421,0.0348105263157894,0.001078947368421,0.0114,-6.860563157894736,2.9959842105263155,2.3229578947368417,-11.51744736842105,3.5810473684210526,4.647742105263159
2018-09-30 00:00:00+00:00,0.0035999999999999,0.0005,0.0007526315789473,0.0369105263157894,0.0014736842105263,0.0176210526315789,-0.933568421052632,3.4254631578947365,5.844447368421052,-9.553973684210527,5.0344263157894735,5.408157894736843
2018-10-31 00:00:00+00:00,0.0033526315789473,0.0008157894736842,0.0010578947368421,0.0421631578947368,0.0017473684210526,0.0212473684210526,0.0027105263157895,5.813305263157895,4.956647368421052,-6.363936842105263,6.522073684210526,5.745863157894737
2018-11-30 00:00:00+00:00,0.0038842105263157,0.000657894736842,0.0011947368421052,0.0449684210526315,0.0015631578947368,0.0218894736842105,-1.948821052631579,5.865147368421051,5.868947368421053,-1.917584210526316,2.888726315789474,1.8040578947368413
2018-12-31 00:00:00+00:00,0.0048736842105263,0.0009473684210526,0.0008999999999999,0.0438894736842105,0.0015526315789473,0.0257421052631578,-5.323294736842104,5.350652631578948,5.726773684210525,0.9857526315789472,4.919531578947368,6.696026315789474
2019-01-31 00:00:00+00:00,0.0025315789473684,0.0005526315789473,0.0005684210526315,0.0542684210526315,0.0010157894736842,0.0196894736842105,1.457552631578947,3.858184210526317,4.047836842105263,-9.93646842105263,3.855721052631579,6.327557894736841
2019-02-28 00:00:00+00:00,0.0043315789473684,0.0009157894736842,0.0006842105263157,0.0406526315789473,0.0008526315789473,0.0231473684210526,1.3324421052631583,4.9338263157894735,4.187573684210527,-6.583410526315788,2.5905105263157897,5.895047368421054
2019-03-31 00:00:00+00:00,0.0024631578947368,0.0009684210526315,0.0009526315789473,0.0410999999999999,0.0008526315789473,0.0228631578947368,-1.0008210526315786,8.01628947368421,3.679610526315789,-1.4363947368421055,4.128368421052631,3.962063157894736
2019-04-30 00:00:00+00:00,0.0022999999999999,0.0004210526315789,0.0010842105263157,0.0387684210526315,0.0022842105263157,0.0205736842105263,0.7458578947368419,3.2817894736842104,2.908263157894736,-5.605557894736843,2.6841789473684217,8.255505263157893
2019-05-31 00:00:00+00:00,0.0034473684210526,0.0009157894736842,0.0008736842105263,0.0414105263157894,0.0011315789473684,0.020578947368421,-2.002210526315789,6.883268421052632,4.778047368421053,-5.858215789473684,3.9430105263157897,9.614557894736844
2019-06-30 00:00:00+00:00,0.0028631578947368,0.0006157894736842,0.0010736842105263,0.0448315789473684,0.0018210526315789,0.0208526315789473,0.4970684210526316,4.154752631578947,4.527605263157895,-2.942615789473685,4.797642105263158,5.013473684210527
2019-07-31 00:00:00+00:00,0.0029894736842105,0.0007999999999999,0.001278947368421,0.0458684210526315,0.0014157894736842,0.019478947368421,-1.538715789473684,5.311778947368421,4.347094736842105,-6.625136842105264,2.286468421052631,5.6574210526315785
2019-08-31 00:00:00+00:00,0.0024210526315789,0.0005263157894736,0.0007736842105263,0.0340052631578947,0.0011210526315789,0.0124368421052631,-2.319836842105264,4.86241052631579,2.864452631578948,-2.6609736842105267,3.7089631578947375,2.284610526315789
2019-09-30 00:00:00+00:00,0.0037631578947368,0.0007105263157894,0.0013473684210526,0.0428684210526315,0.0015999999999999,0.0191421052631578,-0.4901157894736846,5.781184210526315,5.4354,-5.793889473684212,5.166231578947368,5.329621052631579
2019-10-31 00:00:00+00:00,0.0033368421052631,0.0005315789473684,0.0013210526315789,0.0459368421052631,0.0012157894736842,0.0232473684210526,-2.2668,4.626615789473684,6.8417,-4.786863157894737,4.24821052631579,7.262110526315789
2019-11-30 00:00:00+00:00,0.0035736842105263,0.0007894736842105,0.0008473684210526,0.0548947368421052,0.0015736842105263,0.0203157894736842,-4.349336842105263,5.158126315789474,5.447415789473684,-7.403431578947369,6.3447157894736845,1.5949684210526318
2019-12-31 00:00:00+00:00,0.0042947368421052,0.0003947368421052,0.0008842105263157,0.059278947368421,0.0008631578947368,0.0214684210526315,-6.334363157894737,2.701778947368421,4.291805263157896,-3.643673684210526,0.5043052631578948,3.701115789473684
2020-01-31 00:00:00+00:00,0.0039684210526315,0.0012315789473684,0.0007842105263157,0.0544315789473684,0.0017105263157894,0.0237473684210526,-3.1120736842105274,6.4506421052631575,4.3844894736842095,-9.96072105263158,2.0093789473684214,4.470573684210527
2020-02-29 00:00:00+00:00,0.0034999999999999,0.000578947368421,0.0008947368421052,0.0698105263157894,0.0017210526315789,0.0186421052631578,-4.910757894736841,2.313284210526316,3.98191052631579,-13.994984210526315,3.415621052631579,3.2426684210526315
2020-03-31 00:00:00+00:00,0.0029105263157894,0.0003315789473684,0.0004631578947368,0.2120684210526315,0.0005105263157894,0.0105368421052631,-2.264184210526316,1.717042105263158,3.2704947368421053,-40.04144210526315,0.8890526315789473,1.564957894736842
2020-04-30 00:00:00+00:00,0.0033736842105263,0.0003894736842105,0.0004368421052631,0.1918894736842105,0.0006157894736842,0.0120315789473684,-6.428900000000001,2.3418105263157893,2.581468421052632,-33.992278947368426,0.9333736842105264,-1.100994736842105
2020-05-31 00:00:00+00:00,0.0032684210526315,0.0003842105263157,0.0005210526315789,0.1346105263157894,0.0011210526315789,0.0175526315789473,-4.731942105263158,2.230384210526316,2.625078947368421,-23.9056947368421,1.7266526315789472,-1.6085368421052633
2020-06-30 00:00:00+00:00,0.0045894736842105,0.0005315789473684,0.0007473684210526,0.0921842105263157,0.0010421052631578,0.0226157894736842,-7.623815789473685,3.2801157894736845,3.898768421052632,-16.865936842105263,1.842521052631579,-3.030868421052632
2020-07-31 00:00:00+00:00,0.0034263157894736,0.0004947368421052,0.0007736842105263,0.0877631578947368,0.001378947368421,0.0224684210526315,-4.254536842105264,3.633684210526316,2.1170947368421054,-16.842768421052632,0.5955947368421054,0.4924315789473682
2020-08-31 00:00:00+00:00,0.0035736842105263,0.0002947368421052,0.0006421052631578,0.0820842105263157,0.0008736842105263,0.012178947368421,-4.9346578947368425,2.1714736842105267,1.9216736842105264,-20.20542631578948,1.6982368421052632,3.401536842105264
2020-09-30 00:00:00+00:00,0.0034999999999999,0.0005210526315789,0.0010526315789473,0.099457894736842,0.0012894736842105,0.0205684210526315,-4.985157894736842,3.4123473684210524,4.113263157894737,-18.781236842105265,4.621384210526316,1.6845684210526315
2020-10-31 00:00:00+00:00,0.0036263157894736,0.0008947368421052,0.0013157894736842,0.1253947368421052,0.0010105263157894,0.0213526315789473,-1.6466894736842108,4.595042105263159,4.562047368421053,-20.90623157894737,1.2819421052631577,1.9184
2020-11-30 00:00:00+00:00,0.0030999999999999,0.0004842105263157,0.0012210526315789,0.1195210526315789,0.0018894736842105,0.0205052631578947,0.0588526315789471,1.632736842105263,3.6450105263157897,-19.351389473684208,3.4073631578947365,3.332368421052633
2020-12-31 00:00:00+00:00,0.0036894736842105,0.0005210526315789,0.000878947368421,0.1186210526315789,0.0014947368421052,0.024278947368421,-7.135178947368423,2.2601263157894733,5.791099999999999,-14.81321052631579,3.842352631578948,7.2496
2021-01-31 00:00:00+00:00,0.0037210526315789,0.0006,0.0008210526315789,0.1299631578947368,0.0006,0.0208736842105263,-6.362831578947368,2.782036842105263,2.924715789473684,-23.406321052631583,0.8743684210526316,3.998363157894736
2021-02-28 00:00:00+00:00,0.0040526315789473,0.0006421052631578,0.0008684210526315,0.0919894736842105,0.0012157894736842,0.0191105263157894,-8.769489473684212,2.7780210526315785,3.3846736842105267,-12.27628947368421,2.057315789473684,3.795052631578948
2021-03-31 00:00:00+00:00,0.0045842105263157,0.0008894736842105,0.0009894736842105,0.1047894736842105,0.0014526315789473,0.0213263157894736,-6.841978947368421,3.994221052631578,3.5094578947368418,-15.905642105263158,2.522826315789474,5.751294736842105
2021-04-30 00:00:00+00:00,0.0034157894736842,0.0003631578947368,0.0007842105263157,0.0789157894736842,0.0012999999999999,0.0247421052631578,-2.160836842105263,2.928363157894737,4.020784210526316,-13.230326315789476,1.1065,5.3328842105263154
2021-05-31 00:00:00+00:00,0.0041736842105263,0.0006947368421052,0.0014894736842105,0.104778947368421,0.0021421052631578,0.0252999999999999,-2.2489052631578947,4.64851052631579,4.79158947368421,-16.33371052631579,1.650957894736842,7.582894736842104
2021-06-30 00:00:00+00:00,0.0044736842105263,0.0005736842105263,0.002778947368421,0.0754684210526315,0.0022368421052631,0.0261526315789473,-5.449210526315789,3.821805263157895,3.232784210526315,-8.889968421052632,5.110626315789473,6.840515789473685
2021-07-31 00:00:00+00:00,0.0040736842105263,0.0010105263157894,0.0013315789473684,0.101978947368421,0.0015684210526315,0.0235578947368421,-2.526968421052631,5.571615789473684,4.337236842105263,-20.584915789473683,3.0503947368421054,12.012842105263156
2021-08-31 00:00:00+00:00,0.0058263157894736,0.0005421052631578,0.0011842105263157,0.0806263157894736,0.000878947368421,0.0161157894736842,-5.44116842105263,4.027531578947368,2.6049157894736843,-17.070931578947363,1.0798736842105263,5.1424473684210525
2021-09-30 00:00:00+00:00,0.0061736842105263,0.0006631578947368,0.0017999999999999,0.0755684210526315,0.0023999999999999,0.0230578947368421,-8.290426315789475,4.602721052631578,3.9149210526315774,-9.33803157894737,2.1715736842105264,9.04753157894737
2021-10-31 00:00:00+00:00,0.0051421052631578,0.0008263157894736,0.0015052631578947,0.0894999999999999,0.0020263157894736,0.0269263157894736,-4.8157421052631575,3.869684210526316,3.753915789473684,-17.474036842105264,4.7859105263157895,8.045142105263158
2021-11-30 00:00:00+00:00,0.0050947368421052,0.0006421052631578,0.0014631578947368,0.0962526315789473,0.0013947368421052,0.0291999999999999,-1.766542105263158,3.7879,4.415189473684211,-15.067652631578945,3.0096421052631577,8.440726315789474
2021-12-31 00:00:00+00:00,0.0061315789473684,0.0004315789473684,0.0010947368421052,0.1144736842105263,0.0013473684210526,0.0263999999999999,-7.232905263157894,2.5514631578947364,4.37841052631579,-16.814268421052628,3.280805263157894,8.12497894736842
2022-01-31 00:00:00+00:00,0.0044736842105263,0.0006421052631578,0.0023105263157894,0.0945842105263157,0.0010052631578947,0.0157421052631578,-1.879352631578947,2.690357894736842,0.5569684210526313,-18.285052631578942,2.3167631578947367,4.60388947368421
2022-02-28 00:00:00+00:00,0.0036105263157894,0.0006315789473684,0.0024526315789473,0.0600947368421052,0.0011684210526315,0.0203368421052631,-2.456505263157894,3.3135052631578947,2.405136842105264,-10.361615789473683,1.661768421052632,5.956284210526315
2022-03-31 00:00:00+00:00,0.0072421052631578,0.0010157894736842,0.0018368421052631,0.0607631578947368,0.0010315789473684,0.0187421052631578,-6.074468421052631,5.278763157894737,3.209142105263157,-8.47391052631579,4.585005263157895,5.774842105263158
2022-04-30 00:00:00+00:00,0.0029842105263157,0.0006684210526315,0.001178947368421,0.051457894736842,0.0015263157894736,0.0177473684210526,-0.9225526315789478,3.686910526315789,5.310505263157896,-8.424157894736839,1.9971947368421048,4.863842105263157
2022-05-31 00:00:00+00:00,0.004778947368421,0.0008631578947368,0.0010105263157894,0.0580157894736841,0.0015263157894736,0.0266947368421052,-4.368594736842105,4.289647368421051,2.7128789473684214,-10.548631578947369,2.792394736842105,6.4246105263157895
2022-06-30 00:00:00+00:00,0.0032473684210526,0.000857894736842,0.0011736842105263,0.0557526315789473,0.0013263157894736,0.023978947368421,3.777178947368421,5.1556842105263145,3.3452315789473688,-4.570768421052631,3.4764263157894733,-0.2837421052631571
2022-07-31 00:00:00+00:00,0.0021684210526315,0.0006052631578947,0.0016315789473684,0.0565947368421052,0.0017473684210526,0.0235368421052631,-1.7015105263157893,2.968578947368421,0.0567842105263157,-11.8296,2.7292105263157893,-0.5779315789473681
2022-08-31 00:00:00+00:00,0.0035842105263157,0.0005736842105263,0.0008684210526315,0.0478631578947368,0.0017368421052631,0.0161578947368421,-3.024594736842105,3.5880105263157898,1.9721,-11.35892105263158,2.048884210526316,-0.3258736842105252
2022-09-30 00:00:00+00:00,0.0045894736842104,0.0006052631578947,0.0013421052631578,0.0498947368421052,0.0011947368421052,0.0231210526315789,-1.520657894736842,3.636021052631578,4.12478947368421,0.658668421052632,3.674342105263157,9.562689473684207
2022-10-31 00:00:00+00:00,0.0033526315789473,0.0006631578947368,0.0021315789473684,0.0557999999999999,0.0011578947368421,0.0245947368421052,0.3632842105263158,4.911473684210527,5.839210526315789,-4.7828,1.0564052631578946,10.956236842105264
2022-11-30 00:00:00+00:00,0.0034263157894736,0.0010736842105263,0.0016578947368421,0.0601473684210526,0.0011999999999999,0.0246842105263157,0.1964631578947368,3.8773,3.568868421052631,-3.5472789473684214,2.7301894736842107,9.94401052631579
2022-12-31 00:00:00+00:00,0.0072421052631578,0.0009210526315789,0.0023473684210526,0.0776473684210526,0.0014578947368421,0.0250368421052631,-5.790878947368422,4.137642105263157,2.7352842105263155,-9.459805263157897,3.230726315789473,4.4442894736842105
2023-01-31 00:00:00+00:00,0.0035526315789473,0.0006315789473684,0.0013526315789473,0.0705736842105262,0.0011578947368421,0.018078947368421,1.940863157894737,3.371436842105263,1.2325684210526315,-10.278347368421052,2.014536842105263,0.9016000000000004
2023-02-28 00:00:00+00:00,0.0039473684210526,0.0008368421052631,0.0013631578947368,0.0530368421052631,0.0009421052631578,0.0169473684210526,1.2505052631578948,4.134315789473684,0.4763368421052631,-5.519331578947369,3.429252631578948,5.233368421052632
2023-03-31 00:00:00+00:00,0.0019421052631578,0.0009736842105263,0.0015736842105263,0.0516263157894736,0.0013210526315789,0.0231052631578947,1.5342315789473684,4.598457894736842,4.178326315789474,-1.400621052631579,5.106105263157895,6.011273684210527
2023-04-30 00:00:00+00:00,0.0010578947368421,0.0003631578947368,0.0009473684210526,0.054078947368421,0.0002578947368421,0.0326210526315789,0.0909105263157894,0.5905052631578948,1.3138052631578947,-1.2453000000000003,0.024557894736842,-0.7580368421052635
2023-05-31 00:00:00+00:00,0.0014999999999999,0.0004894736842105,0.0004368421052631,0.0533947368421052,0.0004157894736842,0.0309631578947368,1.3668263157894736,2.3251947368421058,1.658436842105263,-0.8706736842105262,1.1660210526315788,5.186110526315789
2023-06-30 00:00:00+00:00,0.0011842105263157,0.0005052631578947,0.0009105263157894,0.0495947368421052,0.0005947368421052,0.0337894736842105,-0.3268842105263157,2.253978947368421,3.1365157894736844,2.3657631578947376,1.9723421052631576,7.14285263157895
2023-07-31 00:00:00+00:00,0.0017473684210526,0.0005421052631578,0.0005631578947368,0.0564210526315789,0.0004526315789473,0.0295105263157894,2.2243894736842105,2.571621052631579,2.2245000000000004,0.4736631578947368,0.5096736842105262,6.737315789473685
2023-08-31 00:00:00+00:00,0.0014947368421052,0.0004157894736842,0.0005052631578947,0.0367684210526315,0.0008947368421052,0.0260263157894736,2.699910526315789,0.9726526315789472,1.6395842105263156,-2.553526315789473,1.9218894736842105,3.748800000000001
2023-09-30 00:00:00+00:00,0.0010684210526315,0.0005421052631578,0.0005999999999999,0.0532368421052631,0.0011526315789473,0.032378947368421,1.873968421052632,1.9473736842105265,2.5270578947368425,-2.27951052631579,4.693636842105263,2.8653
2023-10-31 00:00:00+00:00,0.001078947368421,0.0010578947368421,0.0009578947368421,0.0676842105263157,0.0008,0.0290315789473684,0.8471105263157895,2.9665,4.077994736842105,-3.398915789473684,3.051705263157895,5.063089473684211
2023-11-30 00:00:00+00:00,0.0016105263157894,0.0005368421052631,0.0005052631578947,0.0546894736842105,0.0005421052631578,0.031378947368421,-0.0455894736842104,0.764821052631579,1.736557894736842,-3.381431578947368,0.6063,6.923857894736843
2023-12-31 00:00:00+00:00,0.0016894736842105,0.0004105263157894,0.0006842105263157,0.061478947368421,0.0015578947368421,0.0343157894736842,2.3668,1.892063157894737,1.0990631578947367,-5.277468421052632,1.5960263157894736,6.92602105263158
